,hippieName,entry,geneID
5515,CCL22_HUMAN,O00626,6367;
5516,TMM99_HUMAN,Q8N816,
5517,ZPBP2_HUMAN,Q6X784,124626;
5518,EOMES_HUMAN,O95936,8320;
5519,BOC_HUMAN,Q9BWV1,91653;
5520,CTSRD_HUMAN,Q86XM0,257062;
5521,CA170_HUMAN,Q5SV97,84808;
5522,MGT4B_HUMAN,Q9UQ53,11282;
5523,CDR1_HUMAN,P51861,1038;
5524,SHAN2_HUMAN,Q9UPX8,22941;
5525,TSN15_HUMAN,O95858,23555;
5526,ATL1_HUMAN,Q8N6G6,92949;
5527,OR5A2_HUMAN,Q8NGI9,219981;
5528,IRF6_HUMAN,O14896,3664;
5529,HCLS1_HUMAN,P14317,3059;
5530,PLPL5_HUMAN,Q7Z6Z6,150379;
5531,DTNB_HUMAN,O60941,1838;
5532,VIPR1_HUMAN,P32241,7433;
5533,FHOD1_HUMAN,Q9Y613,29109;
5534,PSA5_HUMAN,P28066,5686;
5535,OSBL5_HUMAN,Q9H0X9,114879;
5536,DHRS4_HUMAN,Q9BTZ2,10901;
5537,CDRT4_HUMAN,Q8N9R6,284040;
5538,KNTC1_HUMAN,P50748,9735;
5539,ABCA7_HUMAN,Q8IZY2,10347;
5540,CXL16_HUMAN,Q9H2A7,58191;
5541,RFPLB_HUMAN,Q6ZWI9,442247;
5542,SOCS7_HUMAN,O14512,30837;
5543,STX1B_HUMAN,P61266,112755;
5544,PCD18_HUMAN,Q9HCL0,54510;
5545,DLL4_HUMAN,Q9NR61,54567;
5546,CL065_HUMAN,Q9H3J6,91574;
5547,CE043_HUMAN,Q7Z3B0,643155;
5548,LIPB2_HUMAN,Q8ND30,8495;
5549,IFN10_HUMAN,P01566,3446;
5550,PKHA6_HUMAN,Q9Y2H5,22874;
5551,ZN704_HUMAN,Q6ZNC4,619279;
5552,TPMT_HUMAN,P51580,7172;
5553,ZN772_HUMAN,Q68DY9,400720;
5554,WDR13_HUMAN,Q9H1Z4,64743;
5555,S10A8_HUMAN,P05109,6279;
5556,NPT1_HUMAN,Q14916,6568;
5557,RS23_HUMAN,P62266,6228;
5558,WDR81_HUMAN,Q562E7,124997;
5559,DDC_HUMAN,P20711,1644;
5560,MPRD_HUMAN,P20645,4074;
5561,CST9_HUMAN,Q5W186,128822;
5562,SMTN_HUMAN,P53814,6525;
5563,SELR1_HUMAN,Q96BR5,65260;
5564,PDE8B_HUMAN,O95263,8622;
5565,HXA9_HUMAN,P31269,3205;
5566,HXD4_HUMAN,P09016,3233;
5567,HEG1_HUMAN,Q9ULI3,57493;
5568,CLC4M_HUMAN,Q9H2X3,10332;
5569,GRIN1_HUMAN,Q7Z2K8,114787;
5570,SIX3_HUMAN,O95343,6496;
5571,IDHC_HUMAN,O75874,3417;
5572,TMG1_HUMAN,O14668,5638;
5573,NCKP5_HUMAN,O14513,344148;
5574,KCD19_HUMAN,Q17RG1,146212;
5575,THEG_HUMAN,Q9P2T0,51298;
5576,RM49_HUMAN,Q13405,740;
5577,ZN610_HUMAN,Q8N9Z0,162963;
5578,ACINU_HUMAN,Q9UKV3,22985;
5579,ASB14_HUMAN,A6NK59,142686;
5580,FLNC_HUMAN,Q14315,2318;
5581,E2F1_HUMAN,Q01094,1869;
5582,CEP76_HUMAN,Q8TAP6,79959;
5583,FL2D_HUMAN,Q15007,9589;
5584,ZN232_HUMAN,Q9UNY5,7775;
5585,NEC2_HUMAN,P16519,5126;
5586,FPPS_HUMAN,P14324,2224;
5587,ACHA5_HUMAN,P30532,1138;
5588,RGPD8_HUMAN,O14715,727851;
5589,RCN1_HUMAN,Q15293,5954;
5590,GP101_HUMAN,Q96P66,83550;
5591,S23A3_HUMAN,Q6PIS1,151295;
5592,API5_HUMAN,Q9BZZ5,8539;
5593,I5P1_HUMAN,Q14642,3632;
5594,MOD5_HUMAN,Q9H3H1,54802;
5595,S4A7_HUMAN,Q9Y6M7,9497;
5596,ISCA2_HUMAN,Q86U28,122961;
5597,TMLH_HUMAN,Q9NVH6,55217;
5598,PABP1_HUMAN,P11940,26986;
5599,PAPS1_HUMAN,O43252,9061;
5600,SYTC2_HUMAN,A2RTX5,123283;
5601,CG053_HUMAN,Q8N8F7,286006;
5602,AA3R_HUMAN,P0DMS8,140;
5603,COLI_HUMAN,P01189,5443;
5604,F161B_HUMAN,Q96MY7,145483;
5605,NSMA3_HUMAN,Q9NXE4,55627;
5606,BMPER_HUMAN,Q8N8U9,168667;
5607,EP3B_HUMAN,P56851,64184;
5608,TT23L_HUMAN,Q6PF05,153657;
5609,GRAP1_HUMAN,Q4V328,56850;
5610,QRFPR_HUMAN,Q96P65,84109;
5611,GSCR1_HUMAN,Q9NZM4,29998;
5612,RFRP_HUMAN,Q9HCQ7,64111;
5613,SETX_HUMAN,Q7Z333,23064;
5614,FBSP1_HUMAN,P0C2W1,200933;
5615,CASC4_HUMAN,Q6P4E1,113201;
5616,IQGA1_HUMAN,P46940,8826;
5617,IDD_HUMAN,P98153,9993;
5618,1433Z_HUMAN,P63104,7534;
5619,CTF18_HUMAN,Q8WVB6,63922;
5620,CL3L1_HUMAN,P16619,414062;6349;
5621,JTB_HUMAN,O76095,10899;
5622,CL050_HUMAN,Q8NA57,160419;
5623,KBTB7_HUMAN,Q8WVZ9,84078;
5624,EIF1B_HUMAN,O60739,10289;
5625,POTEI_HUMAN,P0CG38,653269;
5626,COX7S_HUMAN,O60397,
5627,RM04_HUMAN,Q9BYD3,51073;
5628,SENP7_HUMAN,Q9BQF6,57337;
5629,CT112_HUMAN,Q96MY1,140688;
5630,PRRT2_HUMAN,Q7Z6L0,112476;
5631,ACSL6_HUMAN,Q9UKU0,23305;
5632,ETHE1_HUMAN,O95571,23474;
5633,CHD4_HUMAN,Q14839,1108;
5634,GSTO1_HUMAN,P78417,9446;
5635,DDX4_HUMAN,Q9NQI0,54514;
5636,H32_HUMAN,Q71DI3,126961;333932;653604;
5637,FUBP1_HUMAN,Q96AE4,8880;
5638,DRD1_HUMAN,P21728,1812;
5639,AP3M2_HUMAN,P53677,10947;
5640,M3K5_HUMAN,Q99683,4217;
5641,AKTS1_HUMAN,Q96B36,84335;
5642,UBE3B_HUMAN,Q7Z3V4,89910;
5643,MGAP_HUMAN,Q8IWI9,23269;
5644,INHBE_HUMAN,P58166,83729;
5645,RUSD1_HUMAN,Q9UJJ7,113000;
5646,SPRE2_HUMAN,Q7Z698,200734;
5647,RN126_HUMAN,Q9BV68,55658;
5648,ADCY2_HUMAN,Q08462,108;
5649,SHAN1_HUMAN,Q9Y566,50944;
5650,TPH2_HUMAN,Q8IWU9,121278;
5651,COPG2_HUMAN,Q9UBF2,26958;
5652,IKKA_HUMAN,O15111,1147;
5653,SRF_HUMAN,P11831,6722;
5654,FA20A_HUMAN,Q96MK3,54757;
5655,CCM2_HUMAN,Q9BSQ5,83605;
5656,AMYP_HUMAN,P04746,279;
5657,DAAM1_HUMAN,Q9Y4D1,23002;
5658,EPHB6_HUMAN,O15197,2051;
5659,TM135_HUMAN,Q86UB9,65084;
5660,RBGP1_HUMAN,Q9Y3P9,23637;
5661,CLAP2_HUMAN,O75122,23122;
5662,CCD19_HUMAN,Q9UL16,25790;
5663,DOCK1_HUMAN,Q14185,1793;
5664,ENW1_HUMAN,Q9UQF0,30816;
5665,DGKH_HUMAN,Q86XP1,160851;
5666,FUT4_HUMAN,P22083,2526;
5667,CCG3_HUMAN,O60359,10368;
5668,GSTT1_HUMAN,P30711,2952;
5669,DHRSX_HUMAN,Q8N5I4,207063;
5670,ERLEC_HUMAN,Q96DZ1,27248;
5671,TOP3B_HUMAN,O95985,8940;
5672,MALT1_HUMAN,Q9UDY8,10892;
5673,EPM2A_HUMAN,O95278,7957;
5674,CA186_HUMAN,Q6ZWK4,440712;
5675,AIMP2_HUMAN,Q13155,7965;
5676,PRRP_HUMAN,P81277,51052;
5677,DGKB_HUMAN,Q9Y6T7,1607;
5678,LYPD3_HUMAN,O95274,27076;
5679,CI114_HUMAN,Q5T280,51490;
5680,PTPRA_HUMAN,P18433,5786;
5681,K0494_HUMAN,O75071,9813;
5682,FOXJ3_HUMAN,Q9UPW0,22887;
5683,BRSK2_HUMAN,Q8IWQ3,9024;
5684,SP30L_HUMAN,Q9HAJ7,79685;
5685,CNPY4_HUMAN,Q8N129,245812;
5686,HNF4A_HUMAN,P41235,3172;
5687,RGS3_HUMAN,P49796,5998;
5688,GLIP1_HUMAN,P48060,11010;
5689,AKA7A_HUMAN,O43687,9465;
5690,MET10_HUMAN,Q86W50,79066;
5691,MRCKB_HUMAN,Q9Y5S2,9578;
5692,EI2BB_HUMAN,P49770,8892;
5693,FNTB_HUMAN,P49356,100529261;2342;
5694,OAS1_HUMAN,P00973,4938;
5695,PLA2R_HUMAN,Q13018,22925;
5696,PASD1_HUMAN,Q8IV76,139135;
5697,DKK3_HUMAN,Q9UBP4,27122;
5698,SRY_HUMAN,Q05066,6736;
5699,GCP6_HUMAN,Q96RT7,85378;
5700,SIN3B_HUMAN,O75182,23309;
5701,MED11_HUMAN,Q9P086,400569;
5702,NSMA_HUMAN,O60906,6610;
5703,LANC1_HUMAN,O43813,10314;
5704,CSTF1_HUMAN,Q05048,1477;
5705,UBP3_HUMAN,Q9Y6I4,9960;
5706,M3K14_HUMAN,Q99558,9020;
5707,IP3KA_HUMAN,P23677,3706;
5708,PATL1_HUMAN,Q86TB9,219988;
5709,PCDGK_HUMAN,Q9UN70,5098;
5710,HLAH_HUMAN,P01893,
5711,SIVA_HUMAN,O15304,10572;
5712,DCTN2_HUMAN,Q13561,10540;
5713,PFD3_HUMAN,P61758,7411;
5714,DAF_HUMAN,P08174,1604;
5715,DDA1_HUMAN,Q9BW61,79016;
5716,SAMD7_HUMAN,Q7Z3H4,344658;
5717,ACAP3_HUMAN,Q96P50,116983;
5718,INT8_HUMAN,Q75QN2,55656;
5719,ADAT2_HUMAN,Q7Z6V5,134637;
5720,CPSF3_HUMAN,Q9UKF6,51692;
5721,IL25_HUMAN,Q9H293,64806;
5722,PEPL1_HUMAN,Q8NDH3,79716;
5723,PITM1_HUMAN,O00562,9600;
5724,PACN2_HUMAN,Q9UNF0,11252;
5725,GDPD1_HUMAN,Q8N9F7,284161;
5726,ZN554_HUMAN,Q86TJ5,115196;
5727,CTL1_HUMAN,Q8WWI5,23446;
5728,TM40L_HUMAN,Q969M1,84134;
5729,STAT4_HUMAN,Q14765,6775;
5730,TM87B_HUMAN,Q96K49,84910;
5731,ALS_HUMAN,P35858,3483;
5732,K1549_HUMAN,Q9HCM3,57670;
5733,ATX7_HUMAN,O15265,6314;
5734,TXN4B_HUMAN,Q9NX01,54957;
5735,PMS1_HUMAN,P54277,5378;
5736,CCD18_HUMAN,Q5T9S5,343099;
5737,RSLBB_HUMAN,Q9BPW5,65997;
5738,DFB4A_HUMAN,O15263,100289462;1673;
5739,FERM1_HUMAN,Q9BQL6,55612;
5740,KIF25_HUMAN,Q9UIL4,3834;
5741,ANGL3_HUMAN,Q9Y5C1,27329;
5742,CAC1G_HUMAN,O43497,8913;
5743,PRDC1_HUMAN,Q9NRG1,56952;
5744,STPAP_HUMAN,Q9H6E5,64852;
5745,RPA34_HUMAN,O15446,10849;
5746,Z518B_HUMAN,Q9C0D4,85460;
5747,PCD23_HUMAN,Q6V1P9,54798;
5748,CV029_HUMAN,Q7L3V2,79680;
5749,PAI2B_HUMAN,Q9ULR5,400961;
5750,TRI36_HUMAN,Q9NQ86,55521;
5751,CCL3_HUMAN,P10147,6348;
5752,AHSA2_HUMAN,Q719I0,
5753,CGAT2_HUMAN,Q8N6G5,55454;
5754,PQLC1_HUMAN,Q8N2U9,80148;
5755,LRWD1_HUMAN,Q9UFC0,222229;
5756,CENPJ_HUMAN,Q9HC77,55835;
5757,WDR86_HUMAN,Q86TI4,349136;
5758,KPCZ_HUMAN,Q05513,5590;
5759,FCAMR_HUMAN,Q8WWV6,83953;
5760,NELL1_HUMAN,Q92832,4745;
5761,NAC3_HUMAN,P57103,6547;
5762,LRRN4_HUMAN,Q8WUT4,164312;
5763,CF123_HUMAN,Q9Y6Z2,
5764,GCN1L_HUMAN,Q92616,10985;
5765,ELAV3_HUMAN,Q14576,1995;
5766,CD026_HUMAN,Q17RF5,152816;
5767,HTR7A_HUMAN,Q8NDA8,727957;
5768,TAGL_HUMAN,Q01995,6876;
5769,NB5R4_HUMAN,Q7L1T6,51167;
5770,DHSB_HUMAN,P21912,6390;
5771,S35F2_HUMAN,Q8IXU6,54733;
5772,SGCA_HUMAN,Q16586,6442;
5773,OSTP_HUMAN,P10451,6696;
5774,CD244_HUMAN,Q9BZW8,51744;
5775,RAB1B_HUMAN,Q9H0U4,81876;
5776,CBX7_HUMAN,O95931,23492;
5777,CNTP5_HUMAN,Q8WYK1,129684;
5778,CSMD3_HUMAN,Q7Z407,114788;
5779,PDZ1I_HUMAN,Q13113,10158;
5780,KIF24_HUMAN,Q5T7B8,347240;
5781,RGN_HUMAN,Q15493,9104;
5782,CC104_HUMAN,Q96G28,112942;
5783,UBQL1_HUMAN,Q9UMX0,29979;
5784,KIF2B_HUMAN,Q8N4N8,84643;
5785,HXD12_HUMAN,P35452,3238;
5786,AR13A_HUMAN,Q5H913,392509;
5787,AMNLS_HUMAN,Q9BXJ7,81693;
5788,CF057_HUMAN,Q5VUM1,135154;
5789,ICAM1_HUMAN,P05362,3383;
5790,RAD21_HUMAN,O60216,5885;
5791,F178A_HUMAN,Q8IX21,55719;
5792,EPG5_HUMAN,Q9HCE0,57724;
5793,ZN646_HUMAN,O15015,9726;
5794,SYCN_HUMAN,Q0VAF6,342898;
5795,PA2GD_HUMAN,Q9UNK4,26279;
5796,CD82_HUMAN,P27701,3732;
5797,CCNG2_HUMAN,Q16589,901;
5798,TSN4_HUMAN,O14817,7106;
5799,DTWD1_HUMAN,Q8N5C7,56986;
5800,DYR1B_HUMAN,Q9Y463,9149;
5801,ITSN1_HUMAN,Q15811,6453;
5802,DDX23_HUMAN,Q9BUQ8,9416;
5803,IFRD2_HUMAN,Q12894,7866;
5804,RHBL3_HUMAN,P58872,162494;
5805,FBN3_HUMAN,Q75N90,84467;
5806,CYBR1_HUMAN,Q53TN4,79901;
5807,FUZZY_HUMAN,Q9BT04,80199;
5808,DLRB1_HUMAN,Q9NP97,83658;
5809,DPEP3_HUMAN,Q9H4B8,64180;
5810,HPS5_HUMAN,Q9UPZ3,11234;
5811,GPD1L_HUMAN,Q8N335,23171;
5812,SMAP2_HUMAN,Q8WU79,64744;
5813,CUL4B_HUMAN,Q13620,8450;
5814,STYK1_HUMAN,Q6J9G0,55359;
5815,MED16_HUMAN,Q9Y2X0,10025;
5816,IKZF1_HUMAN,Q13422,10320;
5817,RM21_HUMAN,Q7Z2W9,219927;
5818,HS90B_HUMAN,P08238,3326;
5819,ENTD1_HUMAN,Q8IYW4,150350;
5820,MOSC1_HUMAN,Q5VT66,64757;
5821,DHSD_HUMAN,O14521,6392;
5822,ZN33B_HUMAN,Q06732,7582;
5823,SBP2L_HUMAN,Q93073,9728;
5824,RS4X_HUMAN,P62701,6191;
5825,CD019_HUMAN,Q8IY42,55286;
5826,RM52_HUMAN,Q86TS9,122704;
5827,SFTA2_HUMAN,Q6UW10,389376;
5828,KRT34_HUMAN,O76011,100653049;3885;
5829,NDK3_HUMAN,Q13232,4832;
5830,CBWD1_HUMAN,Q9BRT8,55871;
5831,CP2C8_HUMAN,P10632,1558;
5832,TXD16_HUMAN,Q9P2K2,57544;
5833,RAI14_HUMAN,Q9P0K7,26064;
5834,MED21_HUMAN,Q13503,9412;
5835,CBLN3_HUMAN,Q6UW01,643866;
5836,AR6P4_HUMAN,Q66PJ3,51329;
5837,TIGD4_HUMAN,Q8IY51,201798;
5838,EXOS9_HUMAN,Q06265,5393;
5839,NK1R_HUMAN,P25103,6869;
5840,NEMO_HUMAN,Q9Y6K9,8517;
5841,PVRIG_HUMAN,Q6DKI7,79037;
5842,RPAB1_HUMAN,P19388,5434;
5843,TYB4_HUMAN,P62328,7114;
5844,KDEL1_HUMAN,Q6UW63,79070;
5845,CB078_HUMAN,A6NCI8,388960;
5846,PIGR_HUMAN,P01833,5284;
5847,MATN4_HUMAN,O95460,8785;
5848,CASP5_HUMAN,P51878,838;
5849,SPAT2_HUMAN,Q9UM82,9825;
5850,GALE_HUMAN,Q14376,2582;
5851,CERS2_HUMAN,Q96G23,29956;
5852,DHX58_HUMAN,Q96C10,79132;
5853,RECQ4_HUMAN,O94761,9401;
5854,MY15B_HUMAN,Q96JP2,80022;
5855,LYG1_HUMAN,Q8N1E2,129530;
5856,CCD33_HUMAN,Q8N5R6,80125;
5857,CRTC1_HUMAN,Q6UUV9,23373;
5858,CLD2_HUMAN,P57739,9075;
5859,RL14_HUMAN,P50914,9045;
5860,CA220_HUMAN,Q5T0J3,
5861,MET7A_HUMAN,Q9H8H3,25840;
5862,SPON2_HUMAN,Q9BUD6,10417;
5863,CASP4_HUMAN,P49662,837;
5864,TPC2B_HUMAN,P0DI82,6399;
5865,DESI1_HUMAN,Q6ICB0,27351;
5866,STON2_HUMAN,Q8WXE9,85439;
5867,NCOA3_HUMAN,Q9Y6Q9,8202;
5868,GORS2_HUMAN,Q9H8Y8,26003;
5869,ACHA_HUMAN,P02708,1134;
5870,OR4CC_HUMAN,Q96R67,283093;
5871,TNR3_HUMAN,P36941,4055;
5872,KLF12_HUMAN,Q9Y4X4,11278;
5873,GRM1_HUMAN,Q13255,2911;
5874,RM15_HUMAN,Q9P015,29088;
5875,SPP24_HUMAN,Q13103,6694;
5876,EPHA6_HUMAN,Q9UF33,285220;
5877,IL20_HUMAN,Q9NYY1,50604;
5878,JAML1_HUMAN,Q86YT9,120425;
5879,RNH2C_HUMAN,Q8TDP1,84153;
5880,MIXL1_HUMAN,Q9H2W2,83881;
5881,CO9A3_HUMAN,Q14050,1299;
5882,PI4KB_HUMAN,Q9UBF8,5298;
5883,PTGDS_HUMAN,P41222,5730;
5884,DJC12_HUMAN,Q9UKB3,56521;
5885,CALY_HUMAN,Q9NYX4,50632;
5886,TGM4_HUMAN,P49221,7047;
5887,CLCN5_HUMAN,P51795,1184;
5888,PRDM1_HUMAN,O75626,639;
5889,DMC1_HUMAN,Q14565,11144;
5890,DYLT3_HUMAN,P51808,6990;
5891,PPIB_HUMAN,P23284,5479;
5892,I2BP2_HUMAN,Q7Z5L9,359948;
5893,SHSA3_HUMAN,A0PJX4,152573;
5894,COPD_HUMAN,P48444,372;
5895,ZNT9_HUMAN,Q6PML9,10463;
5896,TOP1M_HUMAN,Q969P6,116447;
5897,3BHS7_HUMAN,Q9H2F3,80270;
5898,US6NL_HUMAN,Q92738,9712;
5899,NIP7_HUMAN,Q9Y221,51388;
5900,MLH1_HUMAN,P40692,4292;
5901,SHE_HUMAN,Q5VZ18,126669;
5902,CND2_HUMAN,Q15003,23397;
5903,BC11B_HUMAN,Q9C0K0,64919;
5904,SOX12_HUMAN,O15370,6666;
5905,GAS8_HUMAN,O95995,2622;
5906,GMPR2_HUMAN,Q9P2T1,51292;
5907,F133A_HUMAN,Q8N9E0,286499;
5908,MAGT1_HUMAN,Q9H0U3,84061;
5909,CP1A1_HUMAN,P04798,1543;
5910,HYAL3_HUMAN,O43820,8372;
5911,FNBP1_HUMAN,Q96RU3,23048;
5912,CLD14_HUMAN,O95500,23562;
5913,EFHA2_HUMAN,Q86XE3,286097;
5914,LOXL2_HUMAN,Q9Y4K0,4017;
5915,SNX25_HUMAN,Q9H3E2,83891;
5916,DTNA_HUMAN,Q9Y4J8,1837;
5917,DLK2_HUMAN,Q6UY11,65989;
5918,SC22B_HUMAN,O75396,9554;
5919,SAMD1_HUMAN,Q6SPF0,90378;
5920,FXL20_HUMAN,Q96IG2,84961;
5921,ADRB2_HUMAN,P07550,154;
5922,ASND1_HUMAN,Q9NWL6,54529;
5923,FRY_HUMAN,Q5TBA9,10129;
5924,MBL2_HUMAN,P11226,4153;
5925,ZIM2_HUMAN,Q9NZV7,23619;
5926,ZDH20_HUMAN,Q5W0Z9,253832;
5927,FKB10_HUMAN,Q96AY3,60681;
5928,NOE1_HUMAN,Q99784,10439;
5929,P3C2A_HUMAN,O00443,5286;
5930,GPC5B_HUMAN,Q9NZH0,51704;
5931,INS_HUMAN,P01308,3630;
5932,PACR_HUMAN,P41586,117;
5933,AL3B1_HUMAN,P43353,221;
5934,NB5R2_HUMAN,Q6BCY4,51700;
5935,WNT5B_HUMAN,Q9H1J7,81029;
5936,ZN665_HUMAN,Q9H7R5,79788;
5937,SNX4_HUMAN,O95219,8723;
5938,AGR3_HUMAN,Q8TD06,155465;
5939,MAGAA_HUMAN,P43363,4109;
5940,LEG9B_HUMAN,Q3B8N2,284194;
5941,DUS1L_HUMAN,Q6P1R4,64118;
5942,OXR1_HUMAN,Q8N573,55074;
5943,MTG8R_HUMAN,O43439,9139;
5944,UBP26_HUMAN,Q9BXU7,83844;
5945,RBM26_HUMAN,Q5T8P6,64062;
5946,KCNKH_HUMAN,Q96T54,89822;
5947,RALY_HUMAN,Q9UKM9,22913;
5948,R10B2_HUMAN,B2RC85,222967;728194;
5949,YRDC_HUMAN,Q86U90,79693;
5950,S35B1_HUMAN,P78383,10237;
5951,ILEU_HUMAN,P30740,1992;
5952,PRIO_HUMAN,P04156,5621;
5953,JAG1_HUMAN,P78504,182;
5954,LRC14_HUMAN,Q15048,9684;
5955,SYWC_HUMAN,P23381,7453;
5956,OR6T1_HUMAN,Q8NGN1,219874;
5957,CATL2_HUMAN,O60911,1515;
5958,HXB8_HUMAN,P17481,3218;
5959,XIAP_HUMAN,P98170,331;
5960,SRPK1_HUMAN,Q96SB4,6732;
5961,MARH5_HUMAN,Q9NX47,54708;
5962,SLAI1_HUMAN,Q8ND83,122060;
5963,BOLL_HUMAN,Q8N9W6,66037;
5964,CT072_HUMAN,Q9BQP7,92667;
5965,SLAF8_HUMAN,Q9P0V8,56833;
5966,AT7L1_HUMAN,Q9ULK2,222255;
5967,PO3F4_HUMAN,P49335,5456;
5968,SIR3_HUMAN,Q9NTG7,23410;
5969,SAC2_HUMAN,Q9Y2H2,22876;
5970,CNOT1_HUMAN,A5YKK6,23019;
5971,EIF1_HUMAN,P41567,10209;
5972,TACC2_HUMAN,O95359,10579;
5973,ODP2_HUMAN,P10515,1737;
5974,ZSC22_HUMAN,P10073,342945;
5975,ARMX5_HUMAN,Q6P1M9,64860;
5976,KI26A_HUMAN,Q9ULI4,26153;
5977,RWD2A_HUMAN,Q9UIY3,112611;
5978,TBL2_HUMAN,Q9Y4P3,26608;
5979,ATP5J_HUMAN,P18859,522;
5980,ITA4_HUMAN,P13612,3676;
5981,PTN3_HUMAN,P26045,5774;
5982,FETUB_HUMAN,Q9UGM5,26998;
5983,NTRK2_HUMAN,Q16620,4915;
5984,NEMF_HUMAN,O60524,9147;
5985,MUM1_HUMAN,Q2TAK8,84939;
5986,RBM24_HUMAN,Q9BX46,221662;
5987,NUFP2_HUMAN,Q7Z417,57532;
5988,TFR1_HUMAN,P02786,7037;
5989,ZBT44_HUMAN,Q8NCP5,29068;
5990,ASXL3_HUMAN,Q9C0F0,80816;
5991,TLR3_HUMAN,O15455,7098;
5992,HEM6_HUMAN,P36551,1371;
5993,TACC1_HUMAN,O75410,6867;
5994,MAGA6_HUMAN,P43360,4105;
5995,SPAG6_HUMAN,O75602,9576;
5996,PTCD2_HUMAN,Q8WV60,79810;
5997,DOK3_HUMAN,Q7L591,79930;
5998,ANKL2_HUMAN,Q86XL3,23141;
5999,5NT3_HUMAN,Q9H0P0,51251;
6000,HIP1_HUMAN,O00291,3092;
6001,N4BP3_HUMAN,O15049,23138;
6002,SIGL9_HUMAN,Q9Y336,27180;
6003,KR121_HUMAN,P59990,353332;
6004,ARL5A_HUMAN,Q9Y689,26225;
6005,PRTG_HUMAN,Q2VWP7,283659;
6006,F1142_HUMAN,Q9NRY5,10827;
6007,GULP1_HUMAN,Q9UBP9,51454;
6008,CB042_HUMAN,Q9NWW7,54980;
6009,ETAA1_HUMAN,Q9NY74,54465;
6010,BTC_HUMAN,P35070,685;
6011,FGGY_HUMAN,Q96C11,55277;
6012,A16A1_HUMAN,Q8IZ83,126133;
6013,LDH6B_HUMAN,Q9BYZ2,92483;
6014,DX39B_HUMAN,Q13838,7919;
6015,CNBP_HUMAN,P62633,7555;
6016,OSPT_HUMAN,Q9UBS9,51430;
6017,RAB41_HUMAN,Q5JT25,347517;
6018,UBXN8_HUMAN,O00124,7993;
6019,CLC4A_HUMAN,Q9UMR7,50856;
6020,PO4F3_HUMAN,Q15319,5459;
6021,CBLN4_HUMAN,Q9NTU7,140689;
6022,TBA3C_HUMAN,P0DPH7,113457;7278;
6023,ERAP2_HUMAN,Q6P179,64167;
6024,DBX2_HUMAN,Q6ZNG2,440097;
6025,CALM_HUMAN,P0DP23,801;805;808;
6026,PHX2B_HUMAN,Q99453,8929;
6027,EXPH5_HUMAN,Q8NEV8,23086;
6028,OR8H2_HUMAN,Q8N162,390151;
6029,CFDP1_HUMAN,Q9UEE9,10428;
6030,GLHA_HUMAN,P01215,1081;
6031,LIN9_HUMAN,Q5TKA1,286826;
6032,ODFP2_HUMAN,Q5BJF6,4957;
6033,SIAT9_HUMAN,Q9UNP4,8869;
6034,SNX32_HUMAN,Q86XE0,254122;
6035,SI1L1_HUMAN,O43166,26037;
6036,S22AI_HUMAN,Q96BI1,5002;
6037,VP33B_HUMAN,Q9H267,26276;
6038,OSBL1_HUMAN,Q9BXW6,114876;
6039,E41LA_HUMAN,Q9HCS5,64097;
6040,C19L2_HUMAN,Q2TBE0,143884;
6041,MYH7B_HUMAN,A7E2Y1,57644;
6042,ROAA_HUMAN,Q99729,3182;
6043,DPOE2_HUMAN,P56282,5427;
6044,DDX53_HUMAN,Q86TM3,168400;
6045,MAF_HUMAN,O75444,4094;
6046,LEG3_HUMAN,P17931,3958;
6047,MGAT1_HUMAN,P26572,4245;
6048,KTEL1_HUMAN,Q8NBL1,56983;
6049,SEZ6_HUMAN,Q53EL9,124925;
6050,CALRL_HUMAN,Q16602,10203;
6051,ZN503_HUMAN,Q96F45,84858;
6052,SIA4B_HUMAN,Q16842,6483;
6053,CASZ1_HUMAN,Q86V15,54897;
6054,EXT2_HUMAN,Q93063,2132;
6055,PCDA2_HUMAN,Q9Y5H9,56146;
6056,FWCH2_HUMAN,Q96CP2,114984;
6057,O2AJ1_HUMAN,Q8NGZ0,
6058,ZN823_HUMAN,P16415,55552;
6059,KLF9_HUMAN,Q13886,687;
6060,HXD11_HUMAN,P31277,3237;
6061,AP3B1_HUMAN,O00203,8546;
6062,LINES_HUMAN,Q8NG48,55180;
6063,RT24_HUMAN,Q96EL2,64951;
6064,IL28B_HUMAN,Q8IZI9,282617;
6065,FZR_HUMAN,Q9UM11,51343;
6066,TGM3_HUMAN,Q08188,7053;
6067,MDGA2_HUMAN,Q7Z553,161357;
6068,RHXF2_HUMAN,Q9BQY4,84528;
6069,OFD1_HUMAN,O75665,8481;
6070,KCNQ2_HUMAN,O43526,3785;
6071,CE152_HUMAN,O94986,22995;
6072,SP5_HUMAN,Q6BEB4,389058;
6073,VPS45_HUMAN,Q9NRW7,11311;
6074,ATX1_HUMAN,P54253,6310;
6075,PDIA4_HUMAN,P13667,9601;
6076,RHBD1_HUMAN,Q8TEB9,84236;
6077,RL9_HUMAN,P32969,6133;
6078,CMTD1_HUMAN,Q86VU5,118881;
6079,CCYL1_HUMAN,Q8N7R7,151195;
6080,TCL1A_HUMAN,P56279,8115;
6081,GLRA2_HUMAN,P23416,2742;
6082,ZN684_HUMAN,Q5T5D7,127396;
6083,TYW1B_HUMAN,Q6NUM6,441250;
6084,LDB1_HUMAN,Q86U70,8861;
